id,user,created_at,text,fav,RT,follower,follows,user_id

1298816951620263936,puttin_animal,2020-08-27 02:57:46,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,142,6,1065412358984462336
1298802621050785792,saralemon1961,2020-08-27 02:00:50,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,256,272,1261449968054722560
1298800598876188673,Loulan_777,2020-08-27 01:52:47,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,2907,2267,4079051113
1298796124094922752,edamame6,2020-08-27 01:35:01,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,493,587,160472803
1298794149060079616,NeverGi19090195,2020-08-27 01:27:10,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,196,238,1235904724752371714
1298788544681451520,WakeUp82717973,2020-08-27 01:04:54,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,456,64,1195185295055933440
1298785508768624641,HiromamaOk,2020-08-27 00:52:50,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,136,237,1272576101026418688
1298784353435017217,mituko333,2020-08-27 00:48:14,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,1243,1874,207544087
1298782111713746945,huyuru222,2020-08-27 00:39:20,RT @ven13137: ❶ＣＯＶＩＤ－１９はＣｅｒｔｉ…ｉｎｔｅｌｌｉｇｅｎｃｅの略語です。そして１９はこのウイルスが作り出された年を指します。ＣＯＶＩＤ－１９はウイルスの名前ではありません。これは何十年も前から開発されてきた人口抑制と人口削減の為の世界的アジェンダの名前な…,0,169,171,319,139741569
