user_id,id,user,created_at,text,fav,RT,follower,follows,check
157150149,1268840134411075584,minooosho,2020-06-05 09:40:36,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,122,220,
242784799,1268795159803617280,nao_futaba,2020-06-05 06:41:53,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,282,441,
397205051,1268789324360777728,awajinoyamachan,2020-06-05 06:18:42,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,65,304,
397205051,1268789324360777728,awajinoyamachan,2020-06-05 06:18:42,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,65,304,
1233955674398216192,1268752533134012416,shim29376584,2020-06-05 03:52:30,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,17,15,
1081231908091027457,1268709949636399104,hibiki56136481,2020-06-05 01:03:18,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,37,226,
1394031397,1268695690374336512,kuroudseven,2020-06-05 00:06:38,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,23,83,
125866765,1268688649379475456,pickarioyazi,2020-06-04 23:38:39,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1666,2443,
2292056906,1268684231263150082,chiemma44,2020-06-04 23:21:06,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1204,96,
148985207,1268682210049060864,ynlib07,2020-06-04 23:13:04,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,910,1526,
768044317923344384,1268677382379933696,ayabo0415,2020-06-04 22:53:53,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,48,106,
115720480,1268667569818333184,satokotar,2020-06-04 22:14:54,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,386,134,
911435105582817280,1268645668110786560,w0q440Ki5yvgflD,2020-06-04 20:47:52,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,23,13,
1047598367071645696,1268644274347753472,e5QPQzY1DNCae3e,2020-06-04 20:42:19,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,19,192,
191351045,1268618487028527105,Hibyme,2020-06-04 18:59:51,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,95,420,
791860832111964160,1268612664437043200,AYQ6NW52s9LN1xw,2020-06-04 18:36:43,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,148,133,
110428277,1268582307457200130,otonagisakaba,2020-06-04 16:36:05,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1389,1217,
858416768674545664,1268577199025602560,mie_nanairo,2020-06-04 16:15:47,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,43,82,
308577464,1268573228554805248,koganenokoakuma,2020-06-04 16:00:01,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,90,102,
1233898121031081984,1268563218294693890,NEWS60207769,2020-06-04 15:20:14,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,23,81,
