user_id,id,user,created_at,text,fav,RT,follower,follows,check
1269000236896120832,1270926285548576769,pulolo5959puko,2020-06-11 03:50:13,RT @FZy2E1id9iAl21G: コロナはどうみても明らかにフェイクであり茶番劇です。タンザニア大統領がパパイヤや山羊からも陽性反応がでたと暴露しました。コロナなど感染してもないのに運が悪ければ陽性扱いされるのです。目を覚ましましょう。以下をみてください。https…,0,2,37,92,
1269951560475279360,1270907826932559873,FZy2E1id9iAl21G,2020-06-11 02:36:52,コロナはどうみても明らかにフェイクであり茶番劇です。タンザニア大統領がパパイヤや山羊からも陽性反応がでたと暴露しました。コロナなど感染してもないのに運が悪ければ陽性扱いされるのです。目を覚ましましょう。以下をみてください。https://t.co/qkhJD81Mln|https://t.co/oXTrTOYN3E,3,2,11,16,
61347474,1270902209656418304,kivarn,2020-06-11 02:14:33,RT @hanakopower: コロナはフェイクの証明写真。 https://t.co/cBl828PuDj,0,3,267,303,
716914879030923264,1270897820325736448,aaam073,2020-06-11 01:57:07,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,278,819,
1527057331,1270893556975067136,h_kawaka,2020-06-11 01:40:10,RT @nobuogohara: 拙著、本日発売。「PJ機で到着直後のゴーン会長衝撃の逮捕」の”フェイク映像”（朝日）から始まり、突然のレバノン不正出国に至るまで、誤った報道で、事件は根本的に誤解された。その「歪んだ報道の構図」は、政府のコロナ感染拡大対策、倒産危機に直面する日…,0,316,194,505,
1232217138804322304,1270893173712150529,CZqlbJTWwp7Y0DA,2020-06-11 01:38:39,RT @acU2cynmMjL36Wl: コロナフェイクのフェイク。情報を操り人の行動も把握済みの奴等なら、フェイク発信も丁度コロナ第二波と混ざる。第二波は既に北海道に来ていてお近くの韓国は解放されて以前同様飲み会三昧、GW北海道に5万人の観光客。茶番劇と見せかけ油断させ第三派…,0,15,32,136,
807025501,1270877302562250752,news4946,2020-06-11 00:35:35,RT @G7j6yAcnT4SWaIC: 皆様おはようございます😃石狩地方はそうでもありませんが、梅雨も近づき暑さが大変みたいです。水分補給で熱中症とコロナに気をつけて頑張って下さい💪所で渡部氏が浮気しまくりで番組出演自粛でスポンサーの取扱が賑かです‼️そんなことより…,0,4,292,471,
2709304886,1270870977874780160,Tubuyaitawa,2020-06-11 00:10:27,RT @AvoidanceCrisis: 無症状感染者からの感染は極めて稀、ということは散々喧伝されてきたコロナ関連のニュース等はデマ又はフェイクということになるのではないか。それに踊らされて外出自粛、ソーシャルディスタンス、マスク着用など、壮大な茶番に付き合ってきた事になろう…,0,1,184,175,
1219262693682470913,1270868165614919680,nnkk101012,2020-06-10 23:59:16,RT @R49V7FmAbGNanNk: 【コロナの時系列の復習🐟】今回は大騒動だからちょっと丁寧にやってくぞ。正直フェイクを見破るのは簡単だが、未来のヤラセを予測するのはめちゃくちゃ難易度高いし人によって流派が違う。わいのやり方なのでまぁ…悪しからず…,0,64,0,0,
1252872416054800389,1270866206992396289,mamayumeradio,2020-06-10 23:51:29,RT @radio_yume: コロナウイルスの情報がたくさん溢れている。これ、ほんと？○○が言ってたから本当じゃない？怖い！不安！どうしよう？これってデマ、ガセ、フェイク、偽情報、誤情報かな？と思ったらこちらをご覧頂けたらと思います。本当に大切な…,0,1,111,318,
1069584502828089345,1270859412542877696,45hiro_55chiko,2020-06-10 23:24:30,RT @G7j6yAcnT4SWaIC: 皆様おはようございます😃石狩地方はそうでもありませんが、梅雨も近づき暑さが大変みたいです。水分補給で熱中症とコロナに気をつけて頑張って下さい💪所で渡部氏が浮気しまくりで番組出演自粛でスポンサーの取扱が賑かです‼️そんなことより…,0,4,2104,2331,
1228706268337995776,1270857346445488128,mogeta7771,2020-06-10 23:16:17,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,112,95,
1010869548856119296,1270856692821970945,radio_yume,2020-06-10 23:13:41,コロナウイルスの情報がたくさん溢れている。これ、ほんと？○○が言ってたから本当じゃない？怖い！不安！どうしよう？これってデマ、ガセ、フェイク、偽情報、誤情報かな？と思ったらこちらをご覧頂けたらと思います。本当に大切な情報をまとめたサイトです！↓ https://t.co/sXK7lKzgwJ,3,1,243,184,
1168307806421708800,1270851887537901568,codomosh,2020-06-10 22:54:35,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,18,60,
729358708526850052,1270849202650624005,ta_fujihara,2020-06-10 22:43:55,RT @superbigchoco1: @ta_fujihara 誤報だ、捏造だ、フェイクだはお前らに向けられてる言葉なのに、聞いていてデジャブみたいになってんのか、受け狙いなのか。情報処理に時差があるのか、コロナ騒ぎから非常に全てが遅延している模様。断っておきますがスピード感…,0,1,1672,1528,
916992586241400832,1270845350488637440,gothc777,2020-06-10 22:28:37,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,418,942,
1098428796477177856,1270845063392751617,g6pXyZmjGe0MZSA,2020-06-10 22:27:28,RT @G7j6yAcnT4SWaIC: 皆様おはようございます😃石狩地方はそうでもありませんが、梅雨も近づき暑さが大変みたいです。水分補給で熱中症とコロナに気をつけて頑張って下さい💪所で渡部氏が浮気しまくりで番組出演自粛でスポンサーの取扱が賑かです‼️そんなことより…,0,4,646,546,
500788312,1270843376229736448,usaTRO,2020-06-10 22:20:46,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,240,601,
1145012867881529344,1270841571760459777,moco19022244,2020-06-10 22:13:36,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,5,35,
1038946921358884864,1270835938822774784,G7j6yAcnT4SWaIC,2020-06-10 21:51:13,皆様おはようございます😃石狩地方はそうでもありませんが、梅雨も近づき暑さが大変みたいです。水分補給で熱中症とコロナに気をつけて頑張って下さい💪所で渡部氏が浮気しまくりで番組出演自粛でスポンサーの取扱が賑かです‼️そんなことより反日フェイク垂れ流しの番組の方が重罪だろが‼️😡😡,36,4,2267,2622,
752766515124908032,1270827982387478528,maria_lie_0824,2020-06-10 21:19:36,RT @HE0x1teK4CrnkKo: 近い将来全ての店がこうなります。コロナの裏で5/27に可決したスーパーシティ法案、超監視社会の序章、人と人を分断する為のフェイク騒動です。#ソーシャルディスタンスは社会実験https://t.co/W9mb56Fkgq,0,9,223,487,
1161150830457704453,1270817537375129600,fukashigi22b,2020-06-10 20:38:06,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,861,841,
3146205349,1270793596652814337,JQfwfcIiPZsTDdr,2020-06-10 19:02:58,RT @R49V7FmAbGNanNk: 【コロナの時系列の復習🐟】今回は大騒動だからちょっと丁寧にやってくぞ。正直フェイクを見破るのは簡単だが、未来のヤラセを予測するのはめちゃくちゃ難易度高いし人によって流派が違う。わいのやり方なのでまぁ…悪しからず…,0,64,356,1597,
1174883556725673984,1270777566148739075,HxHYROlcoF3F5SG,2020-06-10 17:59:16,RT @shiroi_suna_: @aiaipink8 @uminohana 却下って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし。そもそも、コロナなんてフ…,0,3,120,132,
1151502632063651843,1270754091908489216,mamedaifuku70,2020-06-10 16:25:59,RT @shiroi_suna_: @aiaipink8 @uminohana 却下って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし。そもそも、コロナなんてフ…,0,3,1481,895,
228647291,1270748821773938688,ysmrnappa,2020-06-10 16:05:03,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,1939,1492,
807858623648972804,1270748173565177856,rknkmr171,2020-06-10 16:02:28,RT @HE0x1teK4CrnkKo: 近い将来全ての店がこうなります。コロナの裏で5/27に可決したスーパーシティ法案、超監視社会の序章、人と人を分断する為のフェイク騒動です。#ソーシャルディスタンスは社会実験https://t.co/W9mb56Fkgq,0,9,344,883,
1248828089812959233,1270745133454000128,AvoidanceCrisis,2020-06-10 15:50:23,無症状感染者からの感染は極めて稀、ということは散々喧伝されてきたコロナ関連のニュース等はデマ又はフェイクということになるのではないか。それに踊らされて外出自粛、ソーシャルディスタンス、マスク着用など、壮大な茶番に付き合ってきた事になろうかと思う。何が真実なのか透けて見える。,2,1,302,1229,
714666104136867840,1270744084890611712,ursusmaritimuss,2020-06-10 15:46:13,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,348,620,
700599432643915776,1270741401391607810,lavieenrose219,2020-06-10 15:35:33,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,592,2294,
570007092,1270736982285578240,puppys4yyst,2020-06-10 15:18:00,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,348,457,
91559835,1270732163118317570,tenpu1,2020-06-10 14:58:51,RT @nobuogohara: 拙著、本日発売。「PJ機で到着直後のゴーン会長衝撃の逮捕」の”フェイク映像”（朝日）から始まり、突然のレバノン不正出国に至るまで、誤った報道で、事件は根本的に誤解された。その「歪んだ報道の構図」は、政府のコロナ感染拡大対策、倒産危機に直面する日…,0,316,1622,1406,
440022093,1270727060395188231,kiichi08,2020-06-10 14:38:34,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,869,1643,
919234185973219328,1270720872584642564,EuDEYhDo2ebUwod,2020-06-10 14:13:59,RT @HE0x1teK4CrnkKo: 近い将来全ての店がこうなります。コロナの裏で5/27に可決したスーパーシティ法案、超監視社会の序章、人と人を分断する為のフェイク騒動です。#ソーシャルディスタンスは社会実験https://t.co/W9mb56Fkgq,0,9,1451,1808,
714666104136867840,1270720413220274176,ursusmaritimuss,2020-06-10 14:12:10,RT @hanakopower: コロナはフェイクの証明写真。,0,3,348,620,
722395142,1270720330751860737,nonbirisan88,2020-06-10 14:11:50,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,2691,2656,
101987838,1270718523157778435,ahiru119,2020-06-10 14:04:39,RT @win_the_victory: 芸能人の殆どはコロナはフェイクと知ってる。志村けんさんの死をコロナと抱合せ、緊急事態宣言を国民を何となく納得させた。岡江久美子さんの死をコロナと抱合せ、緊急事態宣言に疲れて動き出した人間に対して、まだ緩むなと言った。芸能人はテレビにいい…,0,2,978,1328,
1248011852841246720,1270718338985979905,win_the_victory,2020-06-10 14:03:55,芸能人の殆どはコロナはフェイクと知ってる。志村けんさんの死をコロナと抱合せ、緊急事態宣言を国民を何となく納得させた。岡江久美子さんの死をコロナと抱合せ、緊急事態宣言に疲れて動き出した人間に対して、まだ緩むなと言った。芸能人はテレビにいいように扱われてるhttps://t.co/k1xt2VcoM4,5,2,381,412,
1270321332413034496,1270716765027266562,Kounenpi_Onji,2020-06-10 13:57:40,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,4,30,
374415458,1270714733557997574,oborozuki2011,2020-06-10 13:49:35,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,1603,1798,
164533079,1270713904339972096,boysandgirlsbe,2020-06-10 13:46:18,RT @Tyo37lG96uhdr0O: @butagorilla2030 @MasaNono123 自然現象ではなかった。中国、ビル・ゲイツは共犯。今年は、年末までフェイク祭り。人類よ、恐れるな、フェイクに混乱するな、絶望するな。#コロナ#コロナはフ…,0,5,302,639,
720635695346294784,1270713802187653120,raamentabetai2,2020-06-10 13:45:53,RT @shiroi_suna_: 果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (…,0,15,1983,1978,
1451044650,1270712652033961992,shiroi_suna_,2020-06-10 13:41:19,果たして新型コロナvirusはフェイクだったのか､ or 未知の人工virusが播かれたのか？大橋先生の言われる如く、このvirusの存在は確認されていない。しかし、２月から内閣や官僚達にアビガンが供給されていたことを考えると、何らかの (butインフルより弱い) virusがあったことは事実であろう。. https://t.co/eifsNRp3L8,35,15,6203,6752,
2183942779,1270710424929894401,neko_2222,2020-06-10 13:32:28,RT @justice0613: @arigatainaaa @neko_2222 ホントに…ドＭの主催者だらけかって思うと情けないです😭挙げ句の果てにはそれでクラウドファンディングなんて募りやがって！自分で勇気出して開催しろよと思いますよ！コロナなんてフェイクなんだし笑,0,1,281,101,
1233502638357897217,1270709155280502786,superbigchoco1,2020-06-10 13:27:25,@ta_fujihara 誤報だ、捏造だ、フェイクだはお前らに向けられてる言葉なのに、聞いていてデジャブみたいになってんのか、受け狙いなのか。情報処理に時差があるのか、コロナ騒ぎから非常に全てが遅延している模様。断っておきますがスピード感は言葉のみ、すべて手遅れ。,1,1,32,44,
1261762859643465729,1270709131519750148,justice0613,2020-06-10 13:27:20,@arigatainaaa @neko_2222 ホントに…ドＭの主催者だらけかって思うと情けないです😭挙げ句の果てにはそれでクラウドファンディングなんて募りやがって！自分で勇気出して開催しろよと思いますよ！コロナなんてフェイクなんだし笑,3,1,220,116,
924462130526486529,1270700927020756992,Dream83774457,2020-06-10 12:54:44,RT @shiroi_suna_: 〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの…,0,4,151,188,
1263693025638637568,1270698740911714305,toshiden_ika,2020-06-10 12:46:02,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,15,45,
1294263608,1270696011569094657,bmond2002,2020-06-10 12:35:12,RT @BCJ_Humanism: コロナの裏側で何が起きているのか。政府も国民も冷静に現実と向き合わなければならない。既存メディアはフェイクばかり、自分の頭で考えて立ち上がろう。#八重山日報#尖閣諸島問題に取り組まない政治家を私は支持しません #尖閣諸島は日本固有の領土,0,16,1461,1382,
1240068721906835456,1270692209038221315,kkr5884,2020-06-10 12:20:05,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,80,204,
3072863132,1270688845583888385,akegarasu11,2020-06-10 12:06:43,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,789,1311,
913420136417181696,1270687805325234176,Sparky72185853,2020-06-10 12:02:35,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,319,565,
1451044650,1270687575385104384,shiroi_suna_,2020-06-10 12:01:40,RT @hanakopower: コロナはフェイクの証明写真。,0,3,6203,6752,
843374398321000448,1270687482309312512,hanakopower,2020-06-10 12:01:18,コロナはフェイクの証明写真。 https://t.co/cBl828PuDj,2,3,98,220,
932057381122359296,1270687391787843586,kerockerokero,2020-06-10 12:00:57,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,48,66,
900944734331392000,1270686347888451585,VPNgojitsu11,2020-06-10 11:56:48,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,580,744,
1243674868169625600,1270685991301332998,osakadaijyobu,2020-06-10 11:55:23,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,873,1028,
4728564679,1270677878955364354,sawachan226,2020-06-10 11:23:09,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,400,1279,
2889463244,1270673773541220352,3898Sonokoto,2020-06-10 11:06:50,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,65,89,
2889463244,1270673773541220352,3898Sonokoto,2020-06-10 11:06:50,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,65,89,
714666104136867840,1270673024509865984,ursusmaritimuss,2020-06-10 11:03:51,RT @shiroi_suna_: 〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの…,0,4,348,620,
1041928172378259456,1270669716932067328,zenzaiQ,2020-06-10 10:50:43,RT @shiroi_suna_: 〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの…,0,4,424,456,
256007323,1270669029041074176,UuuSasa,2020-06-10 10:47:59,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,410,849,
1451044650,1270668829232775170,shiroi_suna_,2020-06-10 10:47:11,〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの画面の中にしかないわ‼️. https://t.co/qseXAjExC5,8,4,6203,6752,
1099295817406373888,1270668632998084609,hana_jeri,2020-06-10 10:46:24,RT @KumiTommy830: @sharenewsjapan1 中国船がしたことを、英字の説明も入れて全世界に公式に公開し、コロナ禍の最中にしていること、中国がどんな国であるか全世界に知らせるべき。習近平の来日がなくなったから遠慮しなくていいでしょ。韓国のレーダー照射…,0,2,781,1016,
504098267,1270662675379314690,pressurejoe,2020-06-10 10:22:44,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,1042,760,
885606876800442368,1270660457901113345,FREE777001,2020-06-10 10:13:55,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,857,1339,
1151274572110393346,1270659167536087042,HirokoHny,2020-06-10 10:08:47,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,245,332,
1144454125179944961,1270657732878536706,AidaKatsu,2020-06-10 10:03:05,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,43,47,
73389476,1270657465609105408,akegarasu1963,2020-06-10 10:02:02,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,656,644,
297260694,1270657143440502785,tuita3mr,2020-06-10 10:00:45,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,443,931,
1267372415484493825,1270655613836521472,JuFaxga8U6EvBIy,2020-06-10 09:54:40,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,268,549,
903059014065332224,1270655392297566208,DNFH_jp,2020-06-10 09:53:47,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,39,28,
